"Duration","[0.001, 0.0050000000000000001, 5]","","[0.001, 0.0050000000000000001, 15]","","[0.001, 0.0050000000000000001, 30]","","[0.001, 0.0050000000000000001, 60]","","[0.001, 0.01, 5]","","[0.001, 0.01, 15]","","[0.001, 0.01, 30]","","[0.001, 0.01, 60]","","[0.001, 0.014999999999999999, 5]","","[0.001, 0.014999999999999999, 15]","","[0.001, 0.014999999999999999, 30]","","[0.001, 0.014999999999999999, 60]","","[0.001, 0.02, 5]","","[0.001, 0.02, 15]","","[0.001, 0.02, 30]","","[0.001, 0.02, 60]","","[0.002, 0.0050000000000000001, 5]","","[0.002, 0.0050000000000000001, 15]","","[0.002, 0.0050000000000000001, 30]","","[0.002, 0.0050000000000000001, 60]","","[0.002, 0.01, 5]","","[0.002, 0.01, 15]","","[0.002, 0.01, 30]","","[0.002, 0.01, 60]","","[0.002, 0.014999999999999999, 5]","","[0.002, 0.014999999999999999, 15]","","[0.002, 0.014999999999999999, 30]","","[0.002, 0.014999999999999999, 60]","","[0.002, 0.02, 5]","","[0.002, 0.02, 15]","","[0.002, 0.02, 30]","","[0.002, 0.02, 60]","","[0.0030000000000000001, 0.0050000000000000001, 5]","","[0.0030000000000000001, 0.0050000000000000001, 15]","","[0.0030000000000000001, 0.0050000000000000001, 30]","","[0.0030000000000000001, 0.0050000000000000001, 60]","","[0.0030000000000000001, 0.01, 5]","","[0.0030000000000000001, 0.01, 15]","","[0.0030000000000000001, 0.01, 30]","","[0.0030000000000000001, 0.01, 60]","","[0.0030000000000000001, 0.014999999999999999, 5]","","[0.0030000000000000001, 0.014999999999999999, 15]","","[0.0030000000000000001, 0.014999999999999999, 30]","","[0.0030000000000000001, 0.014999999999999999, 60]","","[0.0030000000000000001, 0.02, 5]","","[0.0030000000000000001, 0.02, 15]","","[0.0030000000000000001, 0.02, 30]","","[0.0030000000000000001, 0.02, 60]","","[0.0040000000000000001, 0.0050000000000000001, 5]","","[0.0040000000000000001, 0.0050000000000000001, 15]","","[0.0040000000000000001, 0.0050000000000000001, 30]","","[0.0040000000000000001, 0.0050000000000000001, 60]","","[0.0040000000000000001, 0.01, 5]","","[0.0040000000000000001, 0.01, 15]","","[0.0040000000000000001, 0.01, 30]","","[0.0040000000000000001, 0.01, 60]","","[0.0040000000000000001, 0.014999999999999999, 5]","","[0.0040000000000000001, 0.014999999999999999, 15]","","[0.0040000000000000001, 0.014999999999999999, 30]","","[0.0040000000000000001, 0.014999999999999999, 60]","","[0.0040000000000000001, 0.02, 5]","","[0.0040000000000000001, 0.02, 15]","","[0.0040000000000000001, 0.02, 30]","","[0.0040000000000000001, 0.02, 60]",""
57,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,95.1500000001,1.31753902823,-,0,-,0,-,0,92.7050000001,0.444528135395,-,0,-,0,-,0,90.8725000001,0.25260485056,-,0,-,0,-,0,90.5400000001,0.18324559304,-,0,-,0,-,0,90.3375000001,0.163735184143,98.8500000001,0,98.3000000001,2.28527897641,98.0000000001,0,90.0975000001,0.164216641249,-,0,-,0,-,0,89.6150000001,0.0779676046087,95.0375000001,0.517002578975,95.4666666668,1.50027775206,94.9071428572,1.19945424097,89.5175000001,0.0466651002243,94.2972222223,0.923782540973,93.9000000001,0.655342417527,93.5975000001,0.647561214339,89.4500000001,0.0561951486949,92.9175000001,0.614576233976,92.9075000001,0.33999806501,92.6450000001,0.415774483407,89.3450000001,0.0510417785534
58,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,95.3400000001,1.48045601083,-,0,-,0,-,0,94.9825000001,1.29850876008,-,0,-,0,-,0,92.4625000001,0.545043455535,-,0,-,0,-,0,91.7900000001,0.161896653195,-,0,-,0,-,0,91.5650000001,0.237364920035,100.8,0,98.7500000001,1.34350288425,96.8625000001,1.00031245119,91.2200000001,0.137074701109,-,0,-,0,-,0,90.6925000001,0.129039977486,95.8833333334,1.45459043491,95.5600000001,1.13765108887,95.8000000001,0.818535277187,90.6075000001,0.104220161702,95.5105263159,1.30400866427,95.5325000001,1.89953422269,94.8900000001,0.807139197543,90.4950000001,0.126595085961,93.9350000001,0.468508271005,93.7450000001,0.379715960326,93.7700000001,0.404058359516,90.4000000001,0.0760885910253
59,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,97.4411764707,1.49292448885,-,0,-,0,-,0,94.3300000001,0.666964845598,-,0,-,0,-,0,93.6725000001,0.635459841789,-,0,-,0,-,0,92.8350000001,0.189944590258,98.9500000001,0,102.9,0.282842712475,100.766666667,0.52519837522,92.5450000001,0.133672813439,-,0,-,0,-,0,91.9825000001,0.188676135774,96.8000000001,0,98.0625000001,0.675,98.1125000001,0.526584909266,91.8050000001,0.0916227965198,96.2850000001,0.719484464556,96.1605263159,0.856118330893,96.5200000001,1.44161824277,91.7050000001,0.113439063169,94.9400000001,0.397889167324,94.7350000001,0.312502631568,94.6700000001,0.263778216251,91.5425000001,0.0799259525732
60,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,101.015,2.09656465041,-,0,-,0,-,0,96.9500000001,1.56182128116,-,0,-,0,-,0,95.2250000001,1.16985154254,-,0,-,0,-,0,94.4375000001,0.382813339151,-,0,-,0,99.3833333334,1.2291596045,93.9500000001,0.317887765696,-,0,-,0,-,0,93.3450000001,0.206410424053,98.3833333334,0.317542648054,97.1833333334,0.425245027406,98.4333333334,0.754762655851,93.0175000001,0.1462469073,97.4447368422,1.28288896385,96.9416666668,0.809184411469,96.9700000001,1.40613318228,92.9025000001,0.160979730663,96.0675000001,0.548988303969,95.7675000001,0.418416501134,95.6225000001,0.366158938743,92.7675000001,0.113873198177
61,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,103.325,0.954594154602,-,0,-,0,-,0,97.2000000001,0,-,0,-,0,-,0,97.8444444445,1.35395812874,-,0,-,0,-,0,96.1000000001,0.500526039072,102.0,0,103.0,0,101.25,0.848528137424,95.4550000001,0.337911542458,-,0,-,0,-,0,94.7450000001,0.267984681416,99.1666666668,0.67144123595,99.8166666668,1.02996763703,99.1000000001,0.987420882907,94.4775000001,0.194986504256,98.2031250001,0.656878667132,98.0710526317,1.35260199754,97.8825000001,0.789615995945,94.1975000001,0.161795029525,96.9400000001,0.400854350764,96.9225000001,0.476686755803,96.8300000001,0.293974578206,93.9800000001,0.119648608323
62,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,99.3444444445,1.57191055018,-,0,-,0,-,0,97.6900000001,0.459003497292,-,0,104.45,4.80832611207,103.325,1.41037819987,96.7325000001,0.388409374379,-,0,-,0,-,0,96.1625000001,0.388273845304,100.0,0.777817459305,99.6375000001,0.49560569004,100.25,0.746659226154,95.7700000001,0.140862007877,99.2631578948,0.738775658563,98.9250000001,0.66845959885,99.0500000001,1.33938320447,95.5050000001,0.128657030818,97.8550000001,0.389297613118,97.9975000001,0.45925425821,97.7150000001,0.323671373301,95.2750000001,0.15
63,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,99.8125000001,0.188745860882,-,0,-,0,-,0,99.588888889,1.20361655458,104.4,0,104.933333333,0.814452781525,104.2,2.48646335183,98.1850000001,0.431978313296,-,0,-,0,-,0,97.5675000001,0.504525571831,101.53,1.57662614465,102.65,1.48492424049,101.935714286,1.16250960058,97.1500000001,0.343358030112,100.575,1.61675510169,100.015789474,0.925420719874,99.8675000001,1.00724676849,96.7050000001,0.16535448365,98.9350000001,0.418046836963,98.7275000001,0.346969966848,98.8050000001,0.549138080613,96.4750000001,0.161815359365
64,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,101.95882353,1.94729261525,107.05,0,103.25,0,-,0,99.9825000001,0.47883493475,-,0,-,0,-,0,99.0800000001,0.717524985811,-,0,104.7,0.141421356237,102.17,1.02200782776,98.4000000001,0.236754369715,101.273529412,1.33195317662,101.227777778,1.79182967795,101.147368421,1.12193702589,98.1375000001,0.250722639794,100.02,0.382650039372,99.8450000001,0.3182600724,99.7225000001,0.400813317879,97.7450000001,0.21758241028
65,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,103.32,1.6140356598,105.5,0,-,0,-,0,101.115,0.707311440374,-,0,-,0,-,0,100.864705882,1.34394064995,104.9,0,104.3875,1.29895791566,102.5,0.678847061814,99.8300000001,0.331821131271,102.521052632,1.09915571001,102.019444445,1.52394021892,102.375,1.08936244029,99.3600000001,0.227457341287,100.7275,0.378874718913,100.845,0.507288976091,100.7525,0.313081038778,98.9200000001,0.17725984495
66,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,104.96,1.23004064974,-,0,-,0,-,0,103.0775,1.17613047522,-,0,-,0,-,0,102.183333333,0.525414699129,-,0,105.175,0.459619407771,105.08,2.91860411841,101.155,0.501550228371,103.35,0.856835262269,103.597368421,1.38127092083,103.415789474,1.12262745275,100.535,0.170216580304,102.1075,0.586307580496,101.775,0.417227692476,101.7375,0.34445800294,100.1625,0.199917746244
67,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,107.1875,2.60684195915,-,0,-,0,-,0,104.794736842,1.48135586699,-,0,-,0,-,0,104.289285714,1.13530385147,-,0,104.675,0.601040764009,104.866666667,0.956991814664,102.528947369,0.391689995573,104.223684211,1.16623425571,104.244444445,1.44037259159,104.065,0.888538125237,101.7175,0.173413864558,103.105,0.649676032626,103.0375,0.564258945782,102.7,0.348304162297,101.3,0.235081172991
68,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,108.7,0,110.866666667,0.292973263854,106.592105263,2.00688143631,-,0,-,0,-,0,105.19375,0.949224307377,106.675,0.723993554299,-,0,105.9,0.30276503541,103.757894737,0.380884627434,105.37,0.772964219231,105.444736842,1.45247822099,105.021052632,0.860122050363,103.0625,0.39897071519,104.0475,0.425649658263,103.935,0.465125902593,103.66,0.232605380759,102.47,0.244626460677
69,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,109.55,1.97989898732,-,0,109.4,0,110.65,0,108.666666667,2.38691284742,-,0,-,0,-,0,106.816666667,0.52519837522,106.975,1.44956890143,106.75,0,107.533333333,0.745430524373,105.002631579,0.568983910193,106.31,1.13862798324,107.0,1.53229931034,105.745,0.677437120796,104.3425,0.34154255341,105.1425,0.463758955085,104.8025,0.316840903128,104.6175,0.391446373285,103.735,0.218908776963
70,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,110.2,0,112.9,0,113.9,0,108.688235294,1.39726623847,-,0,-,0,-,0,106.875,0.247487373415,109.216666667,0.725143663927,108.625,0.671751442127,108.542857143,1.64073879991,106.814705882,1.29925034947,107.755555556,1.53382345108,107.721052632,1.09624558652,107.194736842,1.06756404138,105.4725,0.298449942907,106.09,0.594403725993,105.9925,0.455745485297,105.77,0.382993747372,104.91,0.247407611677
71,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,111.0,0,-,0,112.4,0.744983221288,111.144444445,2.21086148294,-,0,-,0,-,0,-,0,108.8,0,108.4875,0.188745860882,109.75,0.282842712475,107.973529412,0.871263028428,108.827777778,1.2371958595,108.4325,0.836231364359,108.0225,0.699713287147,106.5375,0.565190931875,107.125,0.350751073825,106.98,0.37254459288,106.845,0.254899360946,105.8975,0.248931928975
72,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,112.05,0,115.35,0,112.053571429,1.5876281639,-,0,-,0,-,0,108.9,0,111.5,0,111.725,1.91158747293,110.44,0.429243520627,109.015384615,1.10573968745,109.415625,1.1773867603,109.0875,0.768949214667,109.12631579,1.23528768816,107.6175,0.422173262012,108.1975,0.516688596026,108.0325,0.48646820635,107.875,0.362919448798,106.96,0.274149402219
73,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,113.055882353,1.82267680495,-,0,-,0,-,0,-,0,112.433333333,0.889288104797,-,0,111.45,0.819552723543,110.486666667,1.26497694314,110.402631579,0.956189440234,110.15,0.828357694833,109.7425,0.637279373588,108.84,0.371554345391,108.9925,0.514851792675,108.925,0.378188201547,108.685,0.390377684867,108.095,0.255415038918
74,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,110.95,0,118.0,0,116.415,2.74793356704,-,0,-,0,-,0,109.5,0,114.5,1.55563491861,111.95,0,111.5,0,111.839285714,1.26752007592,111.516666667,1.24864632585,111.219444445,1.21958754948,111.365789474,1.18627013876,110.08,0.503252578627,110.1775,0.437238643739,109.9275,0.468332708996,109.775,0.477796477262,109.265,0.292943321265
75,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,115.173333333,2.09956344669,-,0,-,0,-,0,-,0,114.5,0,113.64,0.779743547585,113.4625,1.23110722522,113.175,1.03393799513,112.553125,1.25823537146,112.261764706,0.822444795215,112.2,0.862110952325,111.175,0.568354040884,110.965,0.455983610047,111.0425,0.427438822954,110.9525,0.504055917951,110.32,0.261272191201
76,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,115.1,0,116.6875,2.51487619431,-,0,-,0,-,0,-,0,-,0,113.35,0.989949493661,113.975,1.2731195283,113.677777778,1.11806504482,113.121052632,0.698274816457,113.673529412,1.11763109509,113.5125,1.2858414202,112.1425,0.414625703116,112.0525,0.566028407321,112.005,0.535060252387,111.8275,0.266297716258,111.2525,0.325040483309
77,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,116.991666667,1.25459760542,-,0,-,0,-,0,-,0,-,0,114.675,0.744423714471,115.65,0.565685424949,114.8,0.980752262297,114.044117647,0.872117099531,115.038888889,1.72614459516,114.157894737,1.08234097599,113.47,0.933217411348,112.905,0.396331865194,113.0175,0.420299078978,112.905,0.390647236209,112.335,0.316685133349
78,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,118.75,0,124.3,1.62634559673,118.666666667,1.04387100097,-,0,-,0,-,0,-,0,115.475,0.883883476483,116.825,1.44956890143,116.6625,0.781424980405,115.2125,0.77862057512,115.2225,1.14380194734,115.883333333,1.27671453348,114.984210526,0.758480321209,114.6675,1.15693276428,114.2825,0.617779342314,113.99,0.511602230356,113.79,0.314391643119,113.3175,0.288040110511
79,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,119.2,0,-,0,-,0,118.988888889,1.82821254539,-,0,-,0,-,0,-,0,118.2,1.48492424049,116.88,0.729383301153,117.51,0.932335776424,117.281818182,0.816784159761,116.331578947,0.989698400513,116.465789474,1.91195454325,116.42631579,0.857866931706,115.615,0.729473494342,114.94,0.436372607563,114.7825,0.289407289036,114.84,0.323468049346,114.385,0.400361678591
80,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,119.9,0,-,0,-,0,-,0,-,0,118.866666667,0.475219247646,119.9,0.777817459305,118.2,0,117.65,1.07780641428,118.152941177,1.51909415733,117.045,0.723278355094,117.035,0.692839314553,116.54,0.639407620586,116.245,0.485012208202,116.0725,0.563932386765,115.99,0.404448942845,115.365,0.326907358517
81,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,121.175,0.53033008589,122.2125,1.65145138187,-,0,-,0,-,0,-,0,119.25,0,119.75,1.85,119.866666667,2.82857443482,119.078571429,1.24393768026,118.5,1.13513409418,118.744444445,1.50185071014,118.440625,1.6002311031,117.425,0.71035573001,117.3375,0.618970920157,116.9775,0.448528295182,116.845,0.417038430641,116.6,0.330470159494
82,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,124.0,1.96723155729,122.45,0.805191488612,-,0,-,0,-,0,-,0,119.833333333,0.971253485622,119.6,0,120.425,0.247487373415,120.24,1.30422390716,119.863157895,1.12815509489,119.353333333,0.860329394283,118.921052632,0.716534055459,118.5025,0.77076090224,118.1475,0.323823782489,118.0475,0.4449940863,117.75,0.274341316419,117.65,0.33324560249
83,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,125.9,0,124.275,2.53546276419,-,0,-,0,-,0,-,0,121.775,1.59099025767,122.666666667,1.62890556305,120.783333333,0.992891400574,120.9,1.42521928137,120.761764706,1.25692201078,120.433333333,1.10075731506,119.979411765,0.981398686749,119.5075,0.59830352269,118.9925,0.405318263513,118.92,0.480241167485,118.995,0.451284715825,118.555,0.301269244854
84,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,125.2,1.4887074931,-,0,-,0,-,0,-,0,123.4,0,122.825,1.23743686708,122.8,0.424264068712,124.75,4.38406204336,121.444117647,1.02085784284,121.485294118,0.989280784504,121.138888889,0.842886419596,121.039473684,1.08775749791,120.105,0.448066019572,120.285,0.494469412603,119.8025,0.2755258131,119.5275,0.30671219151
85,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,125.9875,2.06251262622,-,0,-,0,-,0,-,0,123.1,0,122.75,0,124.175,2.40086789863,124.316666667,1.07509689486,122.996428572,1.13059961724,123.285294118,2.15513664778,122.078947369,0.690876212878,122.1575,1.21658224893,121.13,0.49799598392,121.0975,0.471413049414,121.1175,0.386711847028,120.685,0.348719461972
86,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,127.575,2.84795248088,-,0,-,0,-,0,-,0,124.3,0.989949493661,123.95,0,123.025,0.671751442127,123.783333333,0.8750238092,123.696875,1.12048631555,123.244736842,0.82207304637,123.567647059,1.27413465444,122.9925,0.709758112985,122.195,0.479555715439,122.0075,0.61071032844,122.045,0.445415240918,121.605,0.309881131709
87,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,128.13,2.70545744746,-,0,-,0,-,0,-,0,-,0,125.5,2.19203102168,125.983333333,2.1013884299,125.275,0.473462423712,124.772222222,1.12147778324,124.228947369,0.840356371077,124.785294118,1.2467162751,123.9225,0.734752912281,123.3375,0.91721474843,123.1625,0.546489996056,122.91,0.359312208473,122.6,0.203262858077
88,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,130.65,0,129.983333333,0.860716755579,-,0,-,0,-,0,-,0,125.8,0.494974746831,127.95,0,128.5,0,127.1,1.96900990348,125.572222222,1.79281426995,125.275,0.96073654343,125.552777778,0.970062493776,125.0925,1.14848584529,124.435,0.679802602928,124.1525,0.504838431684,123.7225,0.406031824006,123.635,0.303965025689
89,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,130.35,2.83601833563,-,0,-,0,-,0,-,0,-,0,128.45,0.565685424949,127.15,1.44048602909,126.916666667,0.913053485108,126.582352941,1.16658438085,126.213888889,0.7582498338,126.186111111,0.923357931293,126.1925,1.12790852093,125.17,0.570871909313,125.05,0.522896789655,125.095,0.406816912136,124.585,0.411703777005
